VIN,Machines,Date,Time,Production Date,Measurement Type,Measurement,High Spec,Low Spec,Styles,Problem,Description,Result,Status,Model,Model Year,I_PRODCT_TAG,Vacuum Decay,Vacuum,Leak Chk,Stabilize,Stroke 2,Stroke 1,Pick-Up
1C6SRFHTXLN274823,S2    ,2/7/2020,1:10 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42639476,0.05,15.17,0.018,0.029,4.636,3.112,0.86
1C6SRFHTXLN283201,S2    ,2/4/2020,7:41 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42595454,0.04,15.36,0.014,0.027,4.629,3.013,0.924
1C6SRFHTXLN284686,S2    ,2/3/2020,9:05 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42459453,0.04,15.25,0.016,0.03,4.613,3.07,0.945
1C6SRFHTXLN284963,S2    ,2/6/2020,2:19 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42614610,0.05,15.12,0.015,0.028,4.553,3.08,0.854
1C6SRFHTXLN286499,S2    ,2/4/2020,5:09 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42587113,0.05,15.38,0.014,0.028,4.523,2.965,1.022
1C6SRFHTXLN286633,S2    ,2/5/2020,11:57 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT6M98,2020,42610170,0.05,15.2,0.058,0.029,4.482,2.945,0.91
1C6SRFHTXLN286924,S2    ,2/5/2020,7:04 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42607705,0.05,15.35,0.016,0.028,4.542,2.948,1.096
1C6SRFHTXLN287605,S2    ,2/5/2020,7:36 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42601906,0.05,15.43,0.016,0.029,4.637,3.036,0.932
1C6SRFHTXLN290844,S2    ,2/4/2020,6:44 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42594929,0.05,15.43,0.014,0.027,4.596,2.985,1.005
1C6SRFHTXLN291797,S2    ,2/5/2020,8:35 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42608117,0.05,15.27,0.014,0.027,4.564,3.015,0.965
1C6SRFHTXLN292612,S2    ,2/6/2020,1:51 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42631663,0.04,15.18,0.015,0.028,4.481,3.013,0.916
1C6SRFHTXLN293890,S2    ,2/5/2020,11:57 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42589226,0.05,15.39,0.014,0.027,4.545,2.967,0.907
1C6SRFHTXLN294103,S2    ,2/4/2020,11:45 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42585745,0.04,15.27,0.015,0.03,4.591,2.959,0.864
1C6SRFHTXLN294411,S2    ,2/7/2020,1:19 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42640326,0.04,15.2,0.016,0.029,4.451,3.008,1.042
1C6SRFJT0LN193095,S2    ,2/8/2020,5:32 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42622894,0.05,15.42,0.015,0.028,4.471,3.012,0.875
1C6SRFJT0LN229254,S2    ,2/8/2020,2:49 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42628800,0.03,15.46,0.013,0.026,4.492,2.916,0.988
1C6SRFJT0LN237256,S2    ,2/7/2020,8:11 PM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42617167,0.04,15.25,0.014,0.028,4.55,2.925,0.896
1C6SRFJT0LN237290,S2    ,2/8/2020,7:59 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,IR,DT6P98,2020,42622191,0.05,15.45,0.015,0.028,4.503,3.016,0.996
1C6SRFJT0LN245356,S2    ,2/8/2020,2:21 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42628370,0.04,15.41,0.017,0.029,4.495,2.977,0.831
1C6SRFJT0LN260567,S2    ,2/8/2020,6:41 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,26687038,0.04,15.59,0.017,0.03,4.344,2.924,0.988
1C6SRFJT0LN274100,S2    ,2/8/2020,10:38 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42627885,0.04,15.35,0.017,0.03,4.51,2.998,0.796
1C6SRFJT0LN276848,S2    ,2/4/2020,10:54 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42596619,0.05,15.37,0.015,0.026,4.479,2.902,0.792
1C6SRFJT0LN276865,S2    ,2/5/2020,9:41 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42603456,0.04,15.54,0.018,0.064,4.406,2.874,1.023
1C6SRFJT0LN276932,S2    ,2/5/2020,5:43 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42600452,0.05,15.5,0.016,0.03,4.477,2.856,0.962
1C6SRFJT0LN276963,S2    ,2/3/2020,7:23 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42451609,0.04,15.41,0.014,0.028,4.495,2.937,0.96
1C6SRFJT0LN277014,S2    ,2/3/2020,2:26 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42454215,0.04,15.3,0.015,0.028,4.494,2.967,0.86
1C6SRFJT0LN277062,S2    ,2/5/2020,7:53 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42595876,0.04,15.58,0.017,0.03,4.431,2.887,1.035
1C6SRFJT0LN281984,S2    ,2/4/2020,12:30 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42460055,0.05,15.31,0.013,0.025,4.585,3.075,0.982
1C6SRFJT0LN282097,S2    ,2/8/2020,8:37 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,26689588,0.04,15.63,0.017,0.031,4.291,2.807,0.942
1C6SRFJT0LN282231,S2    ,2/4/2020,10:55 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42587535,0.04,15.39,0.016,0.028,4.468,2.852,0.874
1C6SRFJT0LN282732,S2    ,2/3/2020,10:34 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42459685,0.05,15.3,0.014,0.027,4.391,2.896,0.999
1C6SRFJT0LN283153,S2    ,2/5/2020,1:46 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42602433,0.04,15.44,0.015,0.029,4.249,2.726,0.956
1C6SRFJT0LN283234,S2    ,2/3/2020,10:29 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42459628,0.04,15.3,0.014,0.028,4.474,2.972,0.958
1C6SRFJT0LN283704,S2    ,2/5/2020,11:52 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42609412,0.05,15.23,0.014,0.03,4.584,2.944,0.838
1C6SRFJT0LN285467,S2    ,2/3/2020,9:14 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42452052,0.05,15.45,0.016,0.03,4.674,3.129,1.016
1C6SRFJT0LN285551,S2    ,2/3/2020,3:11 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42455154,0.04,15.33,0.016,0.028,4.569,3.001,0.952
1C6SRFJT0LN285579,S2    ,2/6/2020,5:44 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42613695,0.04,15.37,0.016,0.048,4.309,2.872,0.977
1C6SRFJT0LN285808,S2    ,2/3/2020,8:43 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42457812,0.04,15.25,0.015,0.029,4.514,2.945,0.947
1C6SRFJT0LN286005,S2    ,2/6/2020,6:16 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42609982,0.04,15.37,0.019,0.053,4.369,2.884,0.972
1C6SRFJT0LN286232,S2    ,2/6/2020,9:41 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42631051,0.05,15.32,0.017,0.066,4.471,2.956,1.017
1C6SRFJT0LN286814,S2    ,2/3/2020,1:33 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42450098,0.05,15.36,0.013,0.026,4.544,3.057,0.956
1C6SRFJT0LN286943,S2    ,2/4/2020,10:30 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42597070,0.04,15.44,0.014,0.028,4.499,2.922,0.834
1C6SRFJT0LN287106,S2    ,2/8/2020,5:37 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42620955,0.03,15.47,0.014,0.027,4.279,2.853,0.947
1C6SRFJT0LN287333,S2    ,2/3/2020,2:54 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42454157,0.05,15.33,0.014,0.026,4.521,3.002,0.969
1C6SRFJT0LN287459,S2    ,2/10/2020,7:29 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,I1,DT6P98,2020,26694760,0.03,15.45,0.015,0.029,4.4,2.873,0.898
1C6SRFJT0LN287557,S2    ,2/7/2020,5:20 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42610816,0.04,15.26,0.013,0.025,4.394,2.947,1.009
1C6SRFJT0LN288370,S2    ,2/6/2020,9:43 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42614594,0.04,15.37,0.015,0.056,4.415,2.867,0.99
1C6SRFJT1LN229263,S2    ,2/7/2020,8:24 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42635763,0.04,15.19,0.015,0.03,4.512,3.042,0.987
1C6SRFJT1LN237072,S2    ,2/5/2020,8:25 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42608984,0.06,15.31,0.017,0.031,4.535,3.013,1.071
1C6SRFJT1LN245740,S2    ,2/8/2020,8:37 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42623397,0.04,15.53,0.014,0.028,4.474,2.963,1.018
1C6SRFJT1LN259931,S2    ,2/8/2020,10:08 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42627356,0.04,15.45,0.014,0.028,4.522,2.998,0.95
1C6SRFJT1LN265857,S2    ,2/7/2020,1:14 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42639120,0.04,15.13,0.013,0.026,4.385,2.972,0.836
1C6SRFJT1LN275787,S2    ,2/3/2020,9:22 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42458984,0.04,15.32,0.016,0.03,4.442,2.93,1.016
1C6SRFJT1LN275868,S2    ,2/5/2020,6:09 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42604934,0.05,15.39,0.013,0.027,4.401,2.877,0.987
1C6SRFJT1LN275885,S2    ,2/5/2020,6:12 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42598391,0.05,15.47,0.017,0.031,4.601,2.98,1.186
1C6SRFJT1LN276969,S2    ,2/6/2020,2:11 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42631531,0.04,15.22,0.025,0.034,4.564,3.079,0.908
1C6SRFJT1LN276986,S2    ,2/3/2020,5:07 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42450320,0.05,15.36,0.013,0.026,4.53,2.985,0.847
1C6SRFJT1LN277068,S2    ,2/4/2020,12:32 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42585323,0.05,15.3,0.016,0.028,4.666,3.117,1.036
1C6SRFJT1LN281864,S2    ,2/9/2020,1:18 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,26690842,0.04,15.5,0.015,0.029,4.377,2.853,0.947
1C6SRFJT1LN282139,S2    ,2/9/2020,1:13 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,26691956,0.04,15.42,0.016,0.03,4.364,2.851,0.963
1C6SRFJT1LN283310,S2    ,2/6/2020,12:58 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42608257,0.04,15.25,0.014,0.027,4.382,2.842,0.957
1C6SRFJT1LN284120,S2    ,2/7/2020,8:54 PM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42620153,0.04,15.45,0.019,0.031,4.166,2.729,1.05
1C6SRFJT1LN285395,S2    ,2/3/2020,8:00 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42458125,0.04,15.33,0.016,0.029,4.415,2.85,0.939
1C6SRFJT1LN285400,S2    ,2/6/2020,5:29 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42613539,0.04,15.4,0.014,0.027,4.324,2.88,0.943
1C6SRFJT1LN285641,S2    ,2/4/2020,5:16 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42587196,0.05,15.4,0.013,0.026,4.505,2.907,1.087
1C6SRFJT1LN285901,S2    ,2/7/2020,6:08 PM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42618199,0.04,15.37,0.018,0.034,4.338,2.855,0.984
1C6SRFJT1LN286627,S2    ,2/5/2020,10:55 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42602441,0.05,15.58,0.014,0.029,4.385,2.867,1.02
1C6SRFJT1LN286661,S2    ,2/5/2020,12:37 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42598508,0.05,15.52,0.014,0.027,4.439,2.865,0.956
1C6SRFJT1LN287079,S2    ,2/3/2020,11:56 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42584920,0.04,15.3,0.015,0.028,4.685,3.142,0.899
1C6SRFJT1LN287583,S2    ,2/6/2020,12:31 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42632034,0.04,15.35,0.016,0.027,4.31,2.902,0.95
1C6SRFJT1LN287700,S2    ,2/3/2020,2:56 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42455394,0.04,15.35,0.025,0.026,4.476,2.952,1.022
1C6SRFJT1LN287938,S2    ,2/4/2020,5:18 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42587147,0.04,15.3,0.016,0.028,4.43,2.847,0.837
1C6SRFJT1LN288846,S2    ,2/6/2020,7:03 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42636043,0.03,15.15,0.016,0.027,4.374,2.938,0.903
1C6SRFJT1LN294288,S2    ,2/6/2020,2:45 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42633651,0.05,15.28,0.013,0.026,4.253,2.807,0.94
1C6SRFJT1LN294355,S2    ,2/6/2020,4:58 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42634246,0.04,15.22,0.014,0.027,4.346,2.859,0.874
1C6SRFJT1LN294470,S2    ,2/8/2020,8:52 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,IE,DT6P98,2020,42624577,0.04,15.5,0.016,0.034,4.413,2.837,0.823
1C6SRFJT1LN294579,S2    ,2/6/2020,6:12 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42635193,0.03,15.12,0.016,0.029,4.556,2.983,0.813
1C6SRFJT1LN299121,S2    ,2/8/2020,8:08 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42629980,0.04,15.55,0.014,0.028,4.531,2.881,0.924
1C6SRFJT2LN211421,S2    ,2/3/2020,7:26 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42451468,0.04,15.38,0.021,0.035,4.829,3.269,0.901
1C6SRFJT2LN229255,S2    ,2/8/2020,12:13 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42626010,0.06,15.4,0.015,0.029,4.627,2.938,0.979
1C6SRFJT2LN245357,S2    ,2/8/2020,10:10 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42625467,0.04,15.53,0.019,0.064,4.537,2.833,0.914
1C6SRFJT2LN245410,S2    ,2/6/2020,9:29 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42637595,0.05,15.24,0.015,0.036,4.478,2.957,1.03
1C6SRFJT2LN272767,S2    ,2/5/2020,5:48 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42600460,0.04,15.49,0.015,0.03,4.512,2.967,1.01
1C6SRFJT2LN272770,S2    ,2/7/2020,1:33 PM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42617290,0.03,15.28,0.013,0.027,4.443,2.896,0.868
1C6SRFJT2LN274065,S2    ,2/3/2020,12:18 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42454447,0.05,15.36,0.012,0.029,4.559,3.004,0.94
1C6SRFJT2LN274079,S2    ,2/8/2020,7:19 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42628925,0.05,15.55,0.015,0.032,4.446,2.951,0.936
1C6SRFJT2LN274261,S2    ,2/8/2020,2:29 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42623595,0.05,15.5,0.016,0.106,4.462,2.902,1.06
1C6SRFJT2LN275863,S2    ,2/4/2020,6:32 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42585448,0.04,15.41,0.014,0.027,4.468,2.873,1.115
1C6SRFJT2LN275880,S2    ,2/6/2020,2:00 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42611657,0.06,15.18,0.014,0.02,4.404,2.823,0.949
1C6SRFJT2LN276723,S2    ,2/5/2020,5:58 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42599241,0.04,15.52,0.014,0.027,4.399,2.851,1.049
1C6SRFJT2LN277029,S2    ,2/3/2020,8:21 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42451542,0.05,15.36,0.015,0.027,4.482,2.908,0.918
1C6SRFJT2LN277046,S2    ,2/3/2020,5:15 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42450916,0.05,15.28,0.015,0.027,4.53,2.98,0.864
1C6SRFJT2LN277063,S2    ,2/6/2020,10:10 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42614586,0.04,15.31,0.017,0.029,4.443,2.875,0.864
1C6SRFJT2LN281890,S2    ,2/9/2020,12:06 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,26689844,0.03,15.55,0.014,0.029,4.586,2.921,0.97
1C6SRFJT2LN281968,S2    ,2/4/2020,6:25 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42586719,0.04,15.47,0.015,0.029,4.405,2.845,1.044
1C6SRFJT2LN282232,S2    ,2/4/2020,8:35 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42594887,0.04,15.37,0.015,0.028,4.457,2.91,0.821
1C6SRFJT2LN283154,S2    ,2/5/2020,6:43 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42601732,0.05,15.58,0.014,0.027,4.4,2.888,1.041
1C6SRFJT2LN283705,S2    ,2/6/2020,2:24 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42611830,0.03,15.15,0.015,0.028,4.444,2.938,0.967
1C6SRFJT2LN284708,S2    ,2/4/2020,11:50 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42597690,0.05,15.36,0.015,0.029,4.405,2.804,0.907
